Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
L2_LINES_IN.CORE,r4024:u,35885,35527,35475,34659,34350,34969,34463,34370,34311,34629,35144,36339,34507,34324,34702,35029,34448,34286,34871,35456,34992,34581,35160,35079,34857,34493,34849,35477,34442,34638,35000,35003
L2_LINES_IN.CORE.PREFETCH,r5024:u,1396419,1393826,1394903,1398906,1395444,1400588,1394448,1396086,1394054,1397019,1399065,1399206,1395112,1395279,1399754,1403731,1394327,1394317,1400414,1403265,1401283,1394744,1400362,1398706,1398406,1395016,1396795,1400911,1394287,1399514,1405067,1403484
L2_M_LINES_IN.CORE,r4025:u,755302,755673,754909,755399,755332,755844,755708,754998,755318,755839,755974,755968,755687,755136,755902,755976,755862,755165,755276,754927,754823,754275,754786,755326,754820,754531,754683,755287,754303,754824,755294,755272
L2_LINES_OUT.CORE,r4026:u,36045,35932,35163,34905,35066,34384,34403,34914,35072,34475,34621,35832,34678,34890,34609,34371,34353,34965,34525,34851,34719,35319,34718,34486,35032,35260,34712,34994,34726,34554,34342,34322
L2_LINES_OUT.CORE.PREFETCH,r5026:u,1393751,1393533,1397539,1394753,1394164,1400629,1403154,1394409,1394777,1397600,1401660,1397348,1401190,1394482,1395977,1398956,1402298,1394864,1394618,1403253,1399866,1395151,1400986,1402028,1397389,1394918,1395062,1402290,1398352,1394297,1397294,1399815
L2_M_LINES_OUT.CORE,r4027:u,17597,17514,17174,17330,17490,17202,17073,17456,17401,17112,17242,17550,17356,17505,17357,17238,17055,17348,17462,17318,17502,17681,17286,17144,17441,17693,17665,17568,17272,17490,17183,17022
L2_M_LINES_OUT.CORE.PREFETCH,r5027:u,679543,687387,675966,686184,668622,702928,705858,683448,665257,689859,706726,707760,706245,682610,689121,702972,705862,668896,672197,696639,704502,676748,689543,703116,700788,683020,678403,707018,704983,660592,691333,696115
L2_IFETCH.CORE.ALL,r4f28:u,3362,3329,3209,2977,3081,3009,2870,3000,3057,2945,2889,2867,2876,3030,3040,2920,2877,3065,3083,2938,2901,3099,2981,2936,2875,2971,3112,2882,2879,3084,2938,2883
L2_LD.CORE.ALL,r4f29:u,726527,726412,726012,725495,736406,725508,726569,725649,725350,725425,726259,726211,726212,725790,725373,726098,726294,725335,725342,725744,725634,725372,725356,725583,725633,725489,725374,725574,725582,725341,725544,725419
L2_LD.CORE.PREFETCH.ALL,r5f29:u,3127019,3137025,3142385,3181274,3178169,3165054,3096571,3156421,3177700,3175527,3127855,3113058,3098863,3149430,3178313,3133347,3105739,3177458,3175618,3133379,3102289,3177675,3175642,3124010,3101562,3155419,3177806,3111645,3108911,3178615,3147530,3133385
L2_ST.CORE.ALL,r4f2a:u,754178,754162,754243,754152,754128,754255,754124,754134,754136,754177,754132,754119,754092,754113,754144,754118,754088,754148,754409,754156,754087,754121,754135,754116,754081,754120,754110,754193,754099,754132,754131,754125
L2_LOCK.CORE.ALL,r4f2b:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2_RQSTS.CORE.ALL,r4f2e:u,1483909,1483827,1483551,1482747,1493150,1483519,1482350,1482312,1483010,1483397,1483005,1482757,1482482,1482536,1483479,1483529,1482411,1482411,1483369,1482618,1482578,1482757,1482970,1482683,1482369,1482507,1482670,1482480,1482302,1482681,1482730,1482445
L2_RQSTS.CORE.PREFETCH.ALL,r5f2e:u,3121846,3105939,3131070,3182233,3174161,3177478,3112668,3142434,3177659,3177312,3142766,3130013,3127201,3156260,3178792,3175432,3120642,3168828,3175344,3128542,3119626,3176981,3178228,3137486,3124240,3146272,3172734,3135612,3132303,3178747,3178280,3136429
L2_RQSTS.SELF.DEMAND.I_STATE,r412e:u,36208,35788,35517,35128,34803,35013,34370,34348,34775,34990,34840,35850,34477,34351,34873,34869,34382,34385,35084,34926,34804,34944,35055,34605,34550,34718,34977,35321,34316,34726,35028,34601
L2_RQSTS.SELF.DEMAND.MESI,r4f2e:u,1483909,1483827,1483551,1482747,1493150,1483519,1482350,1482312,1483010,1483397,1483005,1482757,1482482,1482536,1483479,1483529,1482411,1482411,1483369,1482618,1482578,1482757,1482970,1482683,1482369,1482507,1482670,1482480,1482302,1482681,1482730,1482445
L2_REJECT_BUSQ.CORE.ALL,r4f30:u,17107,17454,18034,33535,32059,32472,35160,35381,34564,24835,23383,21608,24655,24775,24033,24221,25188,24960,37863,46487,46774,42577,46468,48784,50379,39884,33035,26346,25856,24774,24177,24098
L2_REJECT_BUSQ.CORE.PREFETCH.ALL,r5f30:u,306156,334970,345753,307215,330020,317457,342092,350979,313612,248352,250082,273120,346333,349467,312606,312038,342834,339882,289897,330659,351399,334135,311674,323443,329488,298557,264811,286145,345921,329325,309636,306358
L2_NO_REQ.CORE,r4032:u,526376008,491951650,458012777,229681421,190869919,191953822,192318564,192490559,192382420,191829181,191831654,192256868,192258210,192298938,191829538,191050071,191991606,196409748,203227954,201411646,190707502,191946075,192109131,192223896,192493353,192230222,191799884,192199730,192348682,192049837,191887850,190955880
EIST_TRANS,r003a:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THERMAL_TRIP,rc03b:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPU_CLK_UNHALTED.CORE_P,cycles:u,565170725,529911870,495778599,268684659,230905112,230761449,230827569,230839335,230848445,230807090,230811886,230852679,230810328,230895039,230813230,230835072,230877276,230854494,230921773,231098015,230899718,230815766,230828933,230763348,230845656,230889412,230798441,230843770,230850373,230823041,230787586,230785994
CPU_CLK_UNHALTED.BUS,r013c:u,188297845,176716199,165246383,89789514,76948915,76939528,76940660,76928602,76927987,76947825,76961755,76972297,76937694,76939759,76945451,76968158,76954094,76923556,76978537,77058344,76981417,76930214,76961106,76947309,76932719,76934273,76930493,76969173,76938417,76940616,76946585,76956642
CPU_CLK_UNHALTED.NO_OTHER,r023c:u,161495242,158014736,145233688,66423161,75895166,56718409,62043316,75421300,75930315,62295920,55195384,57377412,64121628,75928932,62708544,53354022,62160404,76094420,67162583,57753013,61528828,74373622,58310021,58175819,74670602,75797071,75558091,59022886,71303139,74912451,61192023,54158477
L1D_CACHE_LD.ALL,r0f40:u,172992549,172996221,172943164,161410550,138528278,138399965,138388939,138394618,138393219,138392036,138391665,138389256,138391299,138392279,138391647,138389606,138391807,138393758,138393513,138389626,138391736,138393437,138393766,138389129,138389820,138393397,138393682,138389446,138389267,138393873,138392278,138394993
L1D_CACHE_ST.ALL,r0f41:u,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421,80754421
L1D_CACHE_LOCK.ALL,r0f42:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
L1D_CACHE_LOCK_DURATION,r1042:u,73,73,72,73,72,73,75,94,72,72,101,73,86,73,72,75,74,72,72,73,74,72,73,72,88,72,73,72,73,72,72,73
L1D_ALL_REF,r0143:u,253743401,253740364,253699688,242167197,219271406,219150207,219146276,219148104,219146814,219151081,219150390,219143868,219143810,219148193,219146876,219144272,219146309,219148333,219146413,219145414,219144305,219149275,219145042,219144302,219145932,219148620,219152481,219146092,219146182,219147770,219145676,219146792
L1D_ALL_CACHE_REF,r0243:u,253743401,253740325,253699637,242167145,219271367,219150181,219146263,219148104,219146814,219151081,219150390,219143868,219143810,219148193,219146876,219144272,219146309,219148333,219146413,219145414,219144305,219149275,219145042,219144302,219145932,219148620,219152481,219146092,219146182,219147770,219145676,219146792
L1D_REPL,r0f45:u,1480447,1480282,1480018,1479674,1490459,1479720,1480601,1479776,1479368,1479434,1480107,1479983,1480198,1479695,1479332,1479766,1480025,1479484,1479440,1479878,1479691,1479413,1479360,1479521,1479679,1479484,1479438,1479636,1479652,1479426,1479382,1479653
L1D_M_REPL,r0046:u,754223,754158,754160,754188,754143,754191,754202,754152,754121,754186,754178,754176,754146,754148,754102,754122,754179,754157,754151,754243,754158,754146,754098,754136,754162,754114,754125,754141,754139,754124,754095,754216
L1D_M_EVICT,r0047:u,755617,755956,755773,756011,755308,755437,756098,756113,755773,755738,756003,755786,756027,756212,755406,755465,755971,755625,754847,755481,755011,754937,754883,755446,755360,755396,754590,755422,755437,754792,754608,755208
L1D_PEND_MISS,r0048:u,9380716,9408537,120199,99330,1030901,1110672,1534374,1539175,1559828,1569724,1556968,1551068,1526611,1554688,1553568,1565292,1547568,1544741,1643977,1792338,1630566,1556877,1615228,1533939,1534729,1559571,1568227,1607507,1537358,1563916,1556816,1533037
L1D_SPLIT.LOADS,r0149:u,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
L1D_SPLIT.STORES,r0249:u,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_MISS.NTA,r004b:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_MISS.L1,r014b:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_MISS.L2,r024b:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOAD_HIT_PRE,r004c:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1D_PREFETCH.REQUESTS,r104e:u,13833,13613,710007,708481,709774,709824,710063,710012,709880,709919,709921,709873,710004,709930,709961,709995,709908,709962,709807,709816,709840,709843,709914,709984,709834,709960,709947,710055,709952,709900,709967,709948
L1I_READS,r0080:u,564351648,529584720,495051233,268129656,230312097,230272575,230261724,230258638,230241797,230281465,230305875,230365038,230269670,230290829,230287084,230346204,230300466,230236901,230404188,230607856,230356560,230263869,230340554,230294885,230269163,230262123,230282407,230358762,230269060,230296887,230298527,230318886
L1I_MISSES,r0081:u,1539,1543,1443,1388,1403,1337,1318,1387,1387,1342,1310,1308,1320,1391,1321,1333,1326,1411,1360,1327,1329,1381,1338,1324,1388,1455,1378,1312,1382,1352,1338,1346
ITLB.SMALL_MISS,r0282:u,102,110,103,113,104,94,96,106,103,98,93,94,93,109,98,93,94,110,98,94,93,108,95,94,102,123,105,93,107,96,97,95
ITLB.LARGE_MISS,r1082:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB.FLUSH,r4082:u,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB.MISSES,r1282:u,104,106,110,97,114,97,94,101,117,107,101,94,94,101,107,101,94,109,98,93,94,107,99,95,94,109,106,94,94,104,94,95
INST_QUEUE.FULL,r0283:u,345956480,311374456,276691378,50176563,12057333,11925629,11933068,11963897,11975503,11969084,11977431,12016907,11934478,12013906,11973517,11984484,11989178,11960853,12070252,12219781,12030847,11987870,11998113,11923201,11960591,12013451,11989674,11996964,11948195,11991043,11958650,11946459
CYCLES_L1I_MEM_STALLED,r0086:u,612057,611802,617894,569659,537892,550782,556896,539529,533376,532340,557922,549798,554178,539475,533044,544732,551578,534614,537695,559982,561828,533365,548495,559984,567883,538013,542605,550456,551736,534038,538542,548130
ILD_STALL,r0087:u,10,10,11,10,10,11,10,10,10,10,10,10,10,10,11,9,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10
BR_INST_EXEC,r0088:u,86026894,86027026,86026878,86025505,86023721,86023640,86023574,86023578,86023738,86023792,86023676,86023664,86023580,86023676,86023791,86023698,86023560,86023741,86023771,86023604,86023632,86023810,86023745,86023594,86023625,86023751,86023859,86023634,86023573,86023791,86023753,86023806
BR_MISSP_EXEC,r0089:u,4108,4108,4162,4047,4046,4022,3938,3955,4029,4080,3952,3980,3929,3977,4077,4012,3916,4004,4034,3941,3969,4060,3986,3952,3975,4018,4086,3957,3928,4095,4068,4012
BR_BAC_MISSP_EXEC,r008a:u,1936,1750,1918,1777,1857,1650,1939,1824,1798,1630,1643,1778,1882,1660,1616,1647,1880,1652,1746,1799,1828,1625,1630,1834,1849,1710,1630,1818,1873,1636,1633,1641
BR_CND_EXEC,r008b:u,78681326,78681278,78681268,78679720,78677893,78677827,78677986,78677953,78677901,78677832,78677908,78677986,78677985,78677946,78677842,78677852,78678010,78677900,78677870,78677976,78678040,78677846,78677891,78677948,78678103,78677977,78677872,78677931,78678039,78677866,78677837,78678057
BR_CND_MISSP_EXEC,r008c:u,3901,3960,4016,3808,3852,3858,3782,3789,3852,3864,3809,3839,3833,3803,3902,3914,3783,3825,3843,3855,3787,3879,3891,3843,3786,3840,3900,3806,3774,3843,3869,3877
BR_IND_EXEC,r008d:u,1049171,1049169,1049171,1049169,1049169,1049167,1049170,1049171,1049170,1049168,1049173,1049170,1049171,1049172,1049170,1049169,1049170,1049170,1049171,1049168,1049168,1049171,1049172,1049171,1049170,1049170,1049171,1049170,1049170,1049172,1049169,1049171
BR_IND_MISSP_EXEC,r008e:u,76,75,76,78,75,73,76,75,72,72,74,74,74,77,73,72,77,78,73,75,76,74,72,73,75,72,74,75,77,74,73,71
BR_RET_EXEC,r008f:u,3146935,3146937,3146938,3146938,3146936,3146940,3146939,3146939,3146931,3146932,3146930,3146937,3146938,3146942,3146938,3146935,3146941,3146946,3146936,3146936,3146936,3146934,3146940,3146931,3146939,3146943,3146938,3146932,3146938,3146931,3146935,3146932
BR_RET_MISSP_EXEC,r0090:u,94,90,92,86,86,89,83,84,85,91,94,95,88,93,92,97,89,84,97,99,84,86,91,90,82,85,98,104,87,89,93,91
BR_RET_BAC_MISSP_EXEC,r0091:u,730,596,782,592,590,712,674,600,594,713,790,864,708,592,743,708,707,593,745,847,589,606,698,807,569,577,746,836,593,757,688,821
BR_CALL_EXEC,r0092:u,3147734,3147737,3147740,3147743,3147743,3147736,3147735,3147749,3147745,3147735,3147740,3147743,3147738,3147750,3147745,3147739,3147745,3147745,3147739,3147738,3147738,3147747,3147734,3147740,3147742,3147740,3147743,3147733,3147741,3147744,3147730,3147735
BR_CALL_MISSP_EXEC,r0093:u,26,26,26,25,25,25,25,25,24,25,25,25,25,25,25,24,26,26,25,25,25,24,25,25,26,26,25,25,25,25,25,25
BR_IND_CALL_EXEC,r0094:u,35,34,35,35,35,34,35,35,35,35,35,35,34,35,35,35,35,36,35,35,35,35,36,35,35,35,35,35,34,35,35,35
BR_TKN_BUBBLE_1,r0097:u,5952,6061,5588,6022,5694,6364,5726,5047,5398,5402,6975,6270,6309,5147,5685,5926,6308,5310,6100,6472,6544,5293,6263,7010,5042,5036,6595,6673,5547,5120,6733,6495
BR_TKN_BUBBLE_2,r0098:u,18985,18391,18292,18834,18854,18473,18245,18686,18952,18867,18265,18421,18151,18838,18824,18333,18320,18852,18551,18269,18290,18952,18551,18355,18596,19191,18287,18133,18400,18773,18605,18235
RS_UOPS_DISPATCHED,r00a0:u,715644308,715648455,715639656,715611661,715597336,715588098,715587872,715591848,715595903,715594443,715586966,715587347,715586040,715596337,715592425,715588310,715589942,715597189,715590191,715587569,715587676,715597722,715589590,715587560,715593816,715595542,715591033,715586251,715592159,715595661,715592448,715589159
RS_UOPS_DISPATCHED.PORT0,r01a1:u,92635253,86914246,86902856,116446971,131763352,132712442,132740872,132669869,132383520,132210975,132544641,132686542,132741116,132394865,132593338,131358547,131390632,131929959,131986902,131018979,132000187,132609190,132691714,132752995,132572551,132355926,132436205,132736119,132665481,132363316,132588317,131372956
RS_UOPS_DISPATCHED.PORT1,r02a1:u,75563946,75565555,75576548,96529852,109833628,109872230,109786482,109752904,109801063,109668696,109716675,109851261,109834716,109750319,109878885,109833387,109387545,109776547,109860352,108856031,109718093,109883827,109869276,109781528,109736251,109734332,109812012,109800789,109771504,109746914,109872155,109794403
RS_UOPS_DISPATCHED.PORT2,r04a1:u,136414855,136414180,136413573,136406706,136404234,136404019,136405378,136405014,136403827,136403565,136403898,136404146,136405287,136404735,136403431,136403442,136405189,136404520,136403618,136404722,136405654,136404435,136403701,136404601,136405044,136404139,136404140,136404581,136405509,136403885,136403780,136403889
RS_UOPS_DISPATCHED.PORT3,r08a1:u,80767854,80767964,80767424,80766491,80764378,80764428,80764202,80764040,80764078,80764318,80764409,80764290,80764075,80763955,80764273,80764399,80763998,80764080,80764407,80764233,80764258,80764460,80764381,80764113,80763962,80763932,80764507,80764103,80763970,80764233,80764379,80764624
RS_UOPS_DISPATCHED.PORT4,r10a1:u,80763632,80764363,80764757,80764345,80762485,80762580,80762516,80762434,80762479,80762633,80762625,80762745,80762626,80762346,80762610,80762618,80762496,80762422,80762629,80762704,80762501,80762459,80762591,80762623,80762465,80762370,80762599,80762667,80762394,80762376,80762645,80762769
RS_UOPS_DISPATCHED.PORT5,r20a1:u,249496358,255229224,255211973,204487260,176185699,174998603,175058867,175326944,175620671,175731171,175253487,175041452,175040938,175620297,175157426,176450579,176865748,176080950,175787662,177794846,175832171,175257336,175214292,175032782,175434377,175624077,175296160,175043028,175351128,175728347,175130839,176426519
MACRO_INSTS.DECODED,r01aa:u,546635105,546636561,546634438,546622541,546599522,546604420,546605593,546602954,546598966,546600931,546606013,546606894,546607310,546600434,546599804,546605455,546604822,546600152,546602308,546607960,546605768,546600373,546603427,546607994,546602829,546599768,546601300,546605953,546601286,546599941,546602427,546605651
MACRO_INSTS.CISC_DECODED,r08aa:u,1049339,1049337,1049337,1049353,1049319,1049329,1049332,1049349,1049320,1049328,1049347,1049332,1049335,1049327,1049320,1049335,1049355,1049326,1049327,1049377,1049335,1049329,1049338,1049370,1049327,1049323,1049320,1049346,1049327,1049320,1049328,1049331
ESP.SYNCH,r01ab:u,2099840,2099824,2099851,2099815,2099878,2099846,2099814,2099823,2099869,2099868,2099817,2099815,2099821,2099834,2099839,2099822,2099798,2099836,2099848,2099812,2099823,2099892,2099858,2099816,2099820,2099850,2099826,2099804,2099809,2099862,2099865,2099825
ESP.ADDITIONS,r02ab:u,6302163,6302136,6302226,6302091,6302306,6302234,6302099,6302130,6302311,6302257,6302110,6302076,6302107,6302196,6302184,6302126,6302025,6302184,6302135,6302108,6302112,6302323,6302220,6302061,6302092,6302202,6302203,6302056,6302085,6302283,6302242,6302151
SIMD_UOPS_EXEC,r00b0:u,11535066,11535240,11535331,11534934,11534618,11534622,11534662,11534648,11534621,11534614,11534645,11534676,11534665,11534654,11534615,11534642,11534673,11534627,11534619,11534665,11534699,11534634,11534628,11534675,11534669,11534632,11534622,11534659,11534648,11534620,11534619,11534653
SIMD_SAT_UOP_EXEC,r00b1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.MUL,r01b3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.SHIFT,r02b3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.PACK,r04b3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.UNPACK,r08b3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.LOGICAL,r10b3:u,44,46,46,45,46,46,45,45,46,46,47,46,46,46,47,46,45,45,45,46,46,46,45,46,46,46,46,45,46,47,45,46
SIMD_UOP_TYPE_EXEC.ARITHMETIC,r20b3:u,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
